load	clock 	otype	  ss	qLength	 npa	 npd	dropped	wt  	st  	lost%	avgDelay	avgQLength
10	459.67	Q	 BUSY	   1	4484	4350	 132	0.00	0.00	  0.03	  0.27	  2.58
10	459.72	Q	 BUSY	   2	4485	4350	 132	0.00	0.00	  0.03	  0.27	  2.58
10	459.73	Q	 BUSY	   3	4486	4350	 132	0.00	0.00	  0.03	  0.27	  2.58
10	459.92	Q	 BUSY	   4	4487	4350	 132	0.00	0.00	  0.03	  0.27	  2.59
10	459.94	OUT	 BUSY	   3	4487	4351	 132	0.30	0.27	  0.03	  0.27	  2.59
10	459.94	OUT	 BUSY	   2	4487	4352	 132	0.27	0.01	  0.03	  0.27	  2.59
10	459.95	OUT	 BUSY	   1	4487	4353	 132	0.22	0.01	  0.03	  0.27	  2.59
10	459.96	OUT	 BUSY	   0	4487	4354	 132	0.21	0.01	  0.03	  0.27	  2.59
10	459.97	Q	 BUSY	   1	4488	4354	 132	0.00	0.00	  0.03	  0.27	  2.59
10	460.10	OUT	 BUSY	   0	4488	4355	 132	0.04	0.14	  0.03	  0.27	  2.58
10	460.10	Q	 BUSY	   1	4489	4355	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.19	OUT	 BUSY	   0	4489	4356	 132	0.13	0.09	  0.03	  0.27	  2.58
10	460.26	OUT	 IDEL	   0	4489	4357	 132	0.09	0.08	  0.03	  0.27	  2.58
10	460.34	Srv	 BUSY	   0	4490	4357	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.36	Q	 BUSY	   1	4491	4357	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.37	Q	 BUSY	   2	4492	4357	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.38	OUT	 BUSY	   1	4492	4358	 132	0.00	0.04	  0.03	  0.27	  2.58
10	460.47	Q	 BUSY	   2	4493	4358	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.50	Q	 BUSY	   3	4494	4358	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.56	Q	 BUSY	   4	4495	4358	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.57	OUT	 BUSY	   3	4495	4359	 132	0.02	0.18	  0.03	  0.27	  2.58
10	460.61	OUT	 BUSY	   2	4495	4360	 132	0.20	0.05	  0.03	  0.27	  2.58
10	460.63	Q	 BUSY	   3	4496	4360	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.66	OUT	 BUSY	   2	4496	4361	 132	0.14	0.04	  0.03	  0.27	  2.58
10	460.70	Q	 BUSY	   3	4497	4361	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.72	OUT	 BUSY	   2	4497	4362	 132	0.16	0.06	  0.03	  0.27	  2.58
10	460.73	Q	 BUSY	   3	4498	4362	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.75	OUT	 BUSY	   2	4498	4363	 132	0.15	0.03	  0.03	  0.27	  2.58
10	460.77	Q	 BUSY	   3	4499	4363	 132	0.00	0.00	  0.03	  0.27	  2.58
10	460.82	OUT	 BUSY	   2	4499	4364	 132	0.12	0.07	  0.03	  0.27	  2.58
10	460.88	OUT	 BUSY	   1	4499	4365	 132	0.12	0.06	  0.03	  0.27	  2.58
10	460.96	OUT	 BUSY	   0	4499	4366	 132	0.15	0.08	  0.03	  0.27	  2.58
10	461.00	Q	 BUSY	   1	4500	4366	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.03	OUT	 BUSY	   0	4500	4367	 132	0.19	0.07	  0.03	  0.27	  2.58
10	461.06	Q	 BUSY	   1	4501	4367	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.17	Q	 BUSY	   2	4502	4367	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.17	OUT	 BUSY	   1	4502	4368	 132	0.03	0.14	  0.03	  0.27	  2.58
10	461.25	Q	 BUSY	   2	4503	4368	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.31	OUT	 BUSY	   1	4503	4369	 132	0.12	0.14	  0.03	  0.27	  2.58
10	461.37	OUT	 BUSY	   0	4503	4370	 132	0.14	0.06	  0.03	  0.27	  2.58
10	461.41	OUT	 IDEL	   0	4503	4371	 132	0.12	0.04	  0.03	  0.27	  2.58
10	461.47	Srv	 BUSY	   0	4504	4371	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.55	OUT	 IDEL	   0	4504	4372	 132	0.00	0.08	  0.03	  0.27	  2.58
10	461.62	Srv	 BUSY	   0	4505	4372	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.63	OUT	 IDEL	   0	4505	4373	 132	0.00	0.01	  0.03	  0.27	  2.58
10	461.72	Srv	 BUSY	   0	4506	4373	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.73	Q	 BUSY	   1	4507	4373	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.76	Q	 BUSY	   2	4508	4373	 132	0.00	0.00	  0.03	  0.27	  2.58
10	461.91	OUT	 BUSY	   1	4508	4374	 132	0.00	0.19	  0.03	  0.27	  2.58
10	461.95	OUT	 BUSY	   0	4508	4375	 132	0.17	0.04	  0.03	  0.27	  2.58
10	461.96	OUT	 IDEL	   0	4508	4376	 132	0.19	0.01	  0.03	  0.27	  2.58
10	461.96	Srv	 BUSY	   0	4509	4376	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.11	Q	 BUSY	   1	4510	4376	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.16	Q	 BUSY	   2	4511	4376	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.17	Q	 BUSY	   3	4512	4376	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.19	Q	 BUSY	   4	4513	4376	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.22	OUT	 BUSY	   3	4513	4377	 132	0.00	0.25	  0.03	  0.27	  2.58
10	462.22	Q	 BUSY	   4	4514	4377	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.26	OUT	 BUSY	   3	4514	4378	 132	0.11	0.04	  0.03	  0.27	  2.58
10	462.30	OUT	 BUSY	   2	4514	4379	 132	0.10	0.04	  0.03	  0.27	  2.58
10	462.34	OUT	 BUSY	   1	4514	4380	 132	0.12	0.04	  0.03	  0.27	  2.58
10	462.37	OUT	 BUSY	   0	4514	4381	 132	0.14	0.03	  0.03	  0.27	  2.58
10	462.43	Q	 BUSY	   1	4515	4381	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.49	Q	 BUSY	   2	4516	4381	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.50	Q	 BUSY	   3	4517	4381	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.54	Q	 BUSY	   4	4518	4381	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.56	Q	 BUSY	   5	4519	4381	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.59	OUT	 BUSY	   4	4519	4382	 132	0.14	0.22	  0.03	  0.27	  2.58
10	462.62	OUT	 BUSY	   3	4519	4383	 132	0.16	0.03	  0.03	  0.27	  2.58
10	462.68	OUT	 BUSY	   2	4519	4384	 132	0.13	0.06	  0.03	  0.27	  2.58
10	462.74	Q	 BUSY	   3	4520	4384	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.75	Q	 BUSY	   4	4521	4384	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.76	Q	 BUSY	   5	4522	4384	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.76	OUT	 BUSY	   4	4522	4385	 132	0.18	0.08	  0.03	  0.27	  2.58
10	462.76	Q	 BUSY	   5	4523	4385	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.83	OUT	 BUSY	   4	4523	4386	 132	0.22	0.07	  0.03	  0.27	  2.58
10	462.86	Q	 BUSY	   5	4524	4386	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.87	OUT	 BUSY	   4	4524	4387	 132	0.27	0.03	  0.03	  0.27	  2.58
10	462.87	Q	 BUSY	   5	4525	4387	 132	0.00	0.00	  0.03	  0.27	  2.58
10	462.92	OUT	 BUSY	   4	4525	4388	 132	0.12	0.06	  0.03	  0.27	  2.58
10	462.92	Q	 BUSY	   5	4526	4388	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.00	OUT	 BUSY	   4	4526	4389	 132	0.17	0.08	  0.03	  0.27	  2.58
10	463.02	Q	 BUSY	   5	4527	4389	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.05	OUT	 BUSY	   4	4527	4390	 132	0.25	0.04	  0.03	  0.27	  2.58
10	463.06	Q	 BUSY	   5	4528	4390	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.16	OUT	 BUSY	   4	4528	4391	 132	0.29	0.11	  0.03	  0.27	  2.58
10	463.26	OUT	 BUSY	   3	4528	4392	 132	0.30	0.09	  0.03	  0.27	  2.58
10	463.26	OUT	 BUSY	   2	4528	4393	 132	0.38	0.01	  0.03	  0.27	  2.58
10	463.28	Q	 BUSY	   3	4529	4393	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.29	OUT	 BUSY	   2	4529	4394	 132	0.34	0.03	  0.03	  0.27	  2.58
10	463.32	Q	 BUSY	   3	4530	4394	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.39	Q	 BUSY	   4	4531	4394	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.40	OUT	 BUSY	   3	4531	4395	 132	0.28	0.11	  0.03	  0.27	  2.58
10	463.44	Q	 BUSY	   4	4532	4395	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.44	OUT	 BUSY	   3	4532	4396	 132	0.34	0.04	  0.03	  0.27	  2.58
10	463.45	Q	 BUSY	   4	4533	4396	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.48	OUT	 BUSY	   3	4533	4397	 132	0.16	0.04	  0.03	  0.27	  2.58
10	463.59	Q	 BUSY	   4	4534	4397	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.60	OUT	 BUSY	   3	4534	4398	 132	0.16	0.12	  0.03	  0.27	  2.58
10	463.61	OUT	 BUSY	   2	4534	4399	 132	0.21	0.01	  0.03	  0.27	  2.58
10	463.63	OUT	 BUSY	   1	4534	4400	 132	0.17	0.02	  0.03	  0.27	  2.58
10	463.68	OUT	 BUSY	   0	4534	4401	 132	0.18	0.06	  0.03	  0.27	  2.58
10	463.71	OUT	 IDEL	   0	4534	4402	 132	0.09	0.03	  0.03	  0.27	  2.58
10	463.75	Srv	 BUSY	   0	4535	4402	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.83	OUT	 IDEL	   0	4535	4403	 132	0.00	0.08	  0.03	  0.27	  2.58
10	463.86	Srv	 BUSY	   0	4536	4403	 132	0.00	0.00	  0.03	  0.27	  2.58
10	463.88	OUT	 IDEL	   0	4536	4404	 132	0.00	0.02	  0.03	  0.27	  2.58
10	463.97	Srv	 BUSY	   0	4537	4404	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.03	OUT	 IDEL	   0	4537	4405	 132	0.00	0.05	  0.03	  0.27	  2.58
10	464.11	Srv	 BUSY	   0	4538	4405	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.14	Q	 BUSY	   1	4539	4405	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.18	Q	 BUSY	   2	4540	4405	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.22	OUT	 BUSY	   1	4540	4406	 132	0.00	0.10	  0.03	  0.27	  2.58
10	464.23	OUT	 BUSY	   0	4540	4407	 132	0.08	0.01	  0.03	  0.27	  2.58
10	464.23	Q	 BUSY	   1	4541	4407	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.27	OUT	 BUSY	   0	4541	4408	 132	0.05	0.04	  0.03	  0.27	  2.58
10	464.47	Q	 BUSY	   1	4542	4408	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.49	Q	 BUSY	   2	4543	4408	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.56	Q	 BUSY	   3	4544	4408	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.61	Q	 BUSY	   4	4545	4408	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.63	OUT	 BUSY	   3	4545	4409	 132	0.04	0.36	  0.03	  0.27	  2.58
10	464.68	OUT	 BUSY	   2	4545	4410	 132	0.16	0.05	  0.03	  0.27	  2.58
10	464.68	OUT	 BUSY	   1	4545	4411	 132	0.20	0.00	  0.03	  0.27	  2.58
10	464.71	Q	 BUSY	   2	4546	4411	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.71	OUT	 BUSY	   1	4546	4412	 132	0.12	0.03	  0.03	  0.27	  2.58
10	464.73	Q	 BUSY	   2	4547	4412	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.74	Q	 BUSY	   3	4548	4412	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.76	OUT	 BUSY	   2	4548	4413	 132	0.10	0.05	  0.03	  0.27	  2.58
10	464.76	Q	 BUSY	   3	4549	4413	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.78	OUT	 BUSY	   2	4549	4414	 132	0.05	0.02	  0.03	  0.27	  2.58
10	464.79	Q	 BUSY	   3	4550	4414	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.83	OUT	 BUSY	   2	4550	4415	 132	0.04	0.05	  0.03	  0.27	  2.58
10	464.85	Q	 BUSY	   3	4551	4415	 132	0.00	0.00	  0.03	  0.27	  2.58
10	464.87	OUT	 BUSY	   2	4551	4416	 132	0.09	0.04	  0.03	  0.27	  2.58
10	465.02	Q	 BUSY	   3	4552	4416	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.02	OUT	 BUSY	   2	4552	4417	 132	0.11	0.16	  0.03	  0.27	  2.58
10	465.03	OUT	 BUSY	   1	4552	4418	 132	0.23	0.01	  0.03	  0.27	  2.58
10	465.05	Q	 BUSY	   2	4553	4418	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.07	Q	 BUSY	   3	4554	4418	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.08	Q	 BUSY	   4	4555	4418	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.08	Q	 BUSY	   5	4556	4418	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.13	OUT	 BUSY	   4	4556	4419	 132	0.19	0.10	  0.03	  0.27	  2.58
10	465.14	OUT	 BUSY	   3	4556	4420	 132	0.11	0.01	  0.03	  0.27	  2.58
10	465.20	Q	 BUSY	   4	4557	4420	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.22	OUT	 BUSY	   3	4557	4421	 132	0.10	0.07	  0.03	  0.27	  2.58
10	465.23	OUT	 BUSY	   2	4557	4422	 132	0.15	0.01	  0.03	  0.27	  2.58
10	465.32	Q	 BUSY	   3	4558	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.47	Q	 BUSY	   4	4559	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.47	Q	 BUSY	   5	4560	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.58	Q	 BUSY	   6	4561	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.65	Q	 BUSY	   7	4562	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.66	Q	 BUSY	   8	4563	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.66	Q	 BUSY	   9	4564	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.77	Q	 BUSY	  10	4565	4422	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.82	OUT	 BUSY	   9	4565	4423	 132	0.16	0.59	  0.03	  0.27	  2.58
10	465.88	OUT	 BUSY	   8	4565	4424	 132	0.74	0.06	  0.03	  0.27	  2.58
10	465.88	OUT	 BUSY	   7	4565	4425	 132	0.67	0.00	  0.03	  0.27	  2.58
10	465.91	Q	 BUSY	   8	4566	4425	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.91	Q	 BUSY	   9	4567	4425	 132	0.00	0.00	  0.03	  0.27	  2.58
10	465.93	OUT	 BUSY	   8	4567	4426	 132	0.56	0.05	  0.03	  0.27	  2.58
10	465.97	Q	 BUSY	   9	4568	4426	 132	0.00	0.00	  0.03	  0.27	  2.58
10	466.03	Q	 BUSY	  10	4569	4426	 132	0.00	0.00	  0.03	  0.27	  2.58
10	466.08	Dropped	 BUSY	  10	4570	4426	 133	0.00	0.00	  0.03	  0.27	  2.58
10	466.21	Dropped	 BUSY	  10	4571	4426	 134	0.00	0.00	  0.03	  0.27	  2.59
10	466.34	Dropped	 BUSY	  10	4572	4426	 135	0.00	0.00	  0.03	  0.27	  2.59
10	466.35	OUT	 BUSY	   9	4572	4427	 135	0.46	0.43	  0.03	  0.27	  2.59
10	466.38	Q	 BUSY	  10	4573	4427	 135	0.00	0.00	  0.03	  0.27	  2.59
10	466.42	Dropped	 BUSY	  10	4574	4427	 136	0.00	0.00	  0.03	  0.27	  2.59
10	466.50	OUT	 BUSY	   9	4574	4428	 136	0.88	0.15	  0.03	  0.27	  2.59
10	466.51	OUT	 BUSY	   8	4574	4429	 136	0.92	0.01	  0.03	  0.27	  2.59
10	466.54	OUT	 BUSY	   7	4574	4430	 136	0.86	0.03	  0.03	  0.27	  2.59
10	466.76	OUT	 BUSY	   6	4574	4431	 136	0.88	0.22	  0.03	  0.27	  2.59
10	466.83	OUT	 BUSY	   5	4574	4432	 136	1.10	0.06	  0.03	  0.27	  2.59
10	466.87	OUT	 BUSY	   4	4574	4433	 136	1.05	0.05	  0.03	  0.27	  2.59
10	466.90	Q	 BUSY	   5	4575	4433	 136	0.00	0.00	  0.03	  0.27	  2.59
10	466.92	OUT	 BUSY	   4	4575	4434	 136	0.97	0.05	  0.03	  0.27	  2.59
10	466.97	OUT	 BUSY	   3	4575	4435	 136	1.01	0.05	  0.03	  0.27	  2.59
10	467.02	OUT	 BUSY	   2	4575	4436	 136	1.00	0.05	  0.03	  0.27	  2.59
10	467.03	Q	 BUSY	   3	4576	4436	 136	0.00	0.00	  0.03	  0.27	  2.59
10	467.04	Q	 BUSY	   4	4577	4436	 136	0.00	0.00	  0.03	  0.27	  2.59
10	467.07	OUT	 BUSY	   3	4577	4437	 136	0.99	0.06	  0.03	  0.27	  2.59
10	467.08	OUT	 BUSY	   2	4577	4438	 136	0.69	0.00	  0.03	  0.27	  2.59
10	467.16	Q	 BUSY	   3	4578	4438	 136	0.00	0.00	  0.03	  0.27	  2.59
10	467.35	Q	 BUSY	   4	4579	4438	 136	0.00	0.00	  0.03	  0.27	  2.59
10	467.36	OUT	 BUSY	   3	4579	4439	 136	0.18	0.28	  0.03	  0.27	  2.59
10	467.38	Q	 BUSY	   4	4580	4439	 136	0.00	0.00	  0.03	  0.27	  2.59
10	467.42	Q	 BUSY	   5	4581	4439	 136	0.00	0.00	  0.03	  0.27	  2.59
10	467.46	Q	 BUSY	   6	4582	4439	 136	0.00	0.00	  0.03	  0.27	  2.60
10	467.47	OUT	 BUSY	   5	4582	4440	 136	0.33	0.10	  0.03	  0.27	  2.60
10	467.49	Q	 BUSY	   6	4583	4440	 136	0.00	0.00	  0.03	  0.27	  2.60
10	467.52	OUT	 BUSY	   5	4583	4441	 136	0.42	0.06	  0.03	  0.27	  2.60
10	467.53	Q	 BUSY	   6	4584	4441	 136	0.00	0.00	  0.03	  0.27	  2.60
10	467.58	Q	 BUSY	   7	4585	4441	 136	0.00	0.00	  0.03	  0.27	  2.60
10	467.75	OUT	 BUSY	   6	4585	4442	 136	0.36	0.23	  0.03	  0.27	  2.60
10	467.80	OUT	 BUSY	   5	4585	4443	 136	0.41	0.05	  0.03	  0.27	  2.60
10	467.96	Q	 BUSY	   6	4586	4443	 136	0.00	0.00	  0.03	  0.27	  2.60
10	467.96	OUT	 BUSY	   5	4586	4444	 136	0.43	0.16	  0.03	  0.27	  2.60
10	468.07	Q	 BUSY	   6	4587	4444	 136	0.00	0.00	  0.03	  0.27	  2.60
10	468.21	OUT	 BUSY	   5	4587	4445	 136	0.54	0.25	  0.03	  0.27	  2.60
10	468.29	OUT	 BUSY	   4	4587	4446	 136	0.75	0.09	  0.03	  0.27	  2.60
10	468.30	OUT	 BUSY	   3	4587	4447	 136	0.80	0.00	  0.03	  0.27	  2.60
10	468.35	OUT	 BUSY	   2	4587	4448	 136	0.76	0.06	  0.03	  0.27	  2.60
10	468.38	Q	 BUSY	   3	4588	4448	 136	0.00	0.00	  0.03	  0.27	  2.60
10	468.39	OUT	 BUSY	   2	4588	4449	 136	0.77	0.04	  0.03	  0.27	  2.60
10	468.45	OUT	 BUSY	   1	4588	4450	 136	0.44	0.05	  0.03	  0.27	  2.60
10	468.70	OUT	 BUSY	   0	4588	4451	 136	0.37	0.26	  0.03	  0.27	  2.60
10	468.81	OUT	 IDEL	   0	4588	4452	 136	0.32	0.10	  0.03	  0.27	  2.60
10	468.95	Srv	 BUSY	   0	4589	4452	 136	0.00	0.00	  0.03	  0.27	  2.60
10	469.04	Q	 BUSY	   1	4590	4452	 136	0.00	0.00	  0.03	  0.27	  2.60
10	469.12	OUT	 BUSY	   0	4590	4453	 136	0.00	0.17	  0.03	  0.27	  2.60
10	469.17	OUT	 IDEL	   0	4590	4454	 136	0.08	0.05	  0.03	  0.27	  2.60
10	469.19	Srv	 BUSY	   0	4591	4454	 136	0.00	0.00	  0.03	  0.27	  2.60
10	469.27	Q	 BUSY	   1	4592	4454	 136	0.00	0.00	  0.03	  0.27	  2.60
10	469.28	Q	 BUSY	   2	4593	4454	 136	0.00	0.00	  0.03	  0.27	  2.60
10	469.29	OUT	 BUSY	   1	4593	4455	 136	0.00	0.10	  0.03	  0.27	  2.60
10	469.31	OUT	 BUSY	   0	4593	4456	 136	0.02	0.02	  0.03	  0.27	  2.60
10	469.32	Q	 BUSY	   1	4594	4456	 136	0.00	0.00	  0.03	  0.27	  2.60
10	469.43	OUT	 BUSY	   0	4594	4457	 136	0.03	0.12	  0.03	  0.27	  2.60
10	469.46	Q	 BUSY	   1	4595	4457	 136	0.00	0.00	  0.03	  0.27	  2.60
10	469.53	OUT	 BUSY	   0	4595	4458	 136	0.11	0.10	  0.03	  0.27	  2.59
10	469.54	OUT	 IDEL	   0	4595	4459	 136	0.07	0.01	  0.03	  0.27	  2.59
10	469.57	Srv	 BUSY	   0	4596	4459	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.59	OUT	 IDEL	   0	4596	4460	 136	0.00	0.01	  0.03	  0.27	  2.59
10	469.64	Srv	 BUSY	   0	4597	4460	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.65	OUT	 IDEL	   0	4597	4461	 136	0.00	0.01	  0.03	  0.27	  2.59
10	469.67	Srv	 BUSY	   0	4598	4461	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.77	Q	 BUSY	   1	4599	4461	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.79	Q	 BUSY	   2	4600	4461	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.83	OUT	 BUSY	   1	4600	4462	 136	0.00	0.17	  0.03	  0.27	  2.59
10	469.84	Q	 BUSY	   2	4601	4462	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.88	Q	 BUSY	   3	4602	4462	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.92	OUT	 BUSY	   2	4602	4463	 136	0.07	0.09	  0.03	  0.27	  2.59
10	469.92	Q	 BUSY	   3	4603	4463	 136	0.00	0.00	  0.03	  0.27	  2.59
10	469.96	OUT	 BUSY	   2	4603	4464	 136	0.14	0.04	  0.03	  0.27	  2.59
10	469.97	OUT	 BUSY	   1	4603	4465	 136	0.12	0.01	  0.03	  0.27	  2.59
10	469.99	Q	 BUSY	   2	4604	4465	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.02	Q	 BUSY	   3	4605	4465	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.03	OUT	 BUSY	   2	4605	4466	 136	0.09	0.06	  0.03	  0.27	  2.59
10	470.04	Q	 BUSY	   3	4606	4466	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.06	Q	 BUSY	   4	4607	4466	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.12	OUT	 BUSY	   3	4607	4467	 136	0.10	0.09	  0.03	  0.27	  2.59
10	470.21	OUT	 BUSY	   2	4607	4468	 136	0.13	0.09	  0.03	  0.27	  2.59
10	470.25	Q	 BUSY	   3	4608	4468	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.25	Q	 BUSY	   4	4609	4468	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.35	OUT	 BUSY	   3	4609	4469	 136	0.19	0.14	  0.03	  0.27	  2.59
10	470.37	Q	 BUSY	   4	4610	4469	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.45	OUT	 BUSY	   3	4610	4470	 136	0.31	0.10	  0.03	  0.27	  2.59
10	470.49	Q	 BUSY	   4	4611	4470	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.55	Q	 BUSY	   5	4612	4470	 136	0.00	0.00	  0.03	  0.27	  2.59
10	470.57	OUT	 BUSY	   4	4612	4471	 136	0.40	0.12	  0.03	  0.27	  2.59
10	470.68	OUT	 BUSY	   3	4612	4472	 136	0.33	0.10	  0.03	  0.27	  2.59
10	470.86	OUT	 BUSY	   2	4612	4473	 136	0.42	0.18	  0.03	  0.27	  2.59
10	470.97	Q	 BUSY	   3	4613	4473	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.00	Q	 BUSY	   4	4614	4473	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.01	OUT	 BUSY	   3	4614	4474	 136	0.49	0.15	  0.03	  0.27	  2.59
10	471.01	OUT	 BUSY	   2	4614	4475	 136	0.52	0.01	  0.03	  0.27	  2.59
10	471.08	Q	 BUSY	   3	4615	4475	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.11	Q	 BUSY	   4	4616	4475	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.17	OUT	 BUSY	   3	4616	4476	 136	0.47	0.15	  0.03	  0.27	  2.59
10	471.22	Q	 BUSY	   4	4617	4476	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.23	OUT	 BUSY	   3	4617	4477	 136	0.20	0.07	  0.03	  0.27	  2.59
10	471.25	OUT	 BUSY	   2	4617	4478	 136	0.23	0.02	  0.03	  0.27	  2.59
10	471.33	Q	 BUSY	   3	4618	4478	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.34	Q	 BUSY	   4	4619	4478	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.37	OUT	 BUSY	   3	4619	4479	 136	0.17	0.12	  0.03	  0.27	  2.59
10	471.39	Q	 BUSY	   4	4620	4479	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.41	Q	 BUSY	   5	4621	4479	 136	0.00	0.00	  0.03	  0.27	  2.59
10	471.48	Q	 BUSY	   6	4622	4479	 136	0.00	0.00	  0.03	  0.27	  2.60
10	471.57	Q	 BUSY	   7	4623	4479	 136	0.00	0.00	  0.03	  0.27	  2.60
10	471.60	OUT	 BUSY	   6	4623	4480	 136	0.27	0.23	  0.03	  0.27	  2.60
10	471.61	Q	 BUSY	   7	4624	4480	 136	0.00	0.00	  0.03	  0.27	  2.60
10	471.67	OUT	 BUSY	   6	4624	4481	 136	0.39	0.07	  0.03	  0.27	  2.60
10	471.71	Q	 BUSY	   7	4625	4481	 136	0.00	0.00	  0.03	  0.27	  2.60
10	471.76	Q	 BUSY	   8	4626	4481	 136	0.00	0.00	  0.03	  0.27	  2.60
10	471.79	OUT	 BUSY	   7	4626	4482	 136	0.34	0.12	  0.03	  0.27	  2.60
